Price
65
60
110
125
90
65
90
140
120
95
90
105
141
100
100
150
90
160
90
79
185
59
75
99
60
250
99
175
100
245
120
69
100
60
109
111
130
95
189
125
90
80
65
275
196
200
89
55
58
90
185
215
195
110
200
65
80
350
160
60
125
79
185
90
119
70
95
110
110
149
129
22
175
145
69
105
100
125
155
123
35
160
80
35
74
80
140
72
110
220
75
120
300
100
96
333
170
250
156
75
99
120
98
130
225
114
120
110
240
140
110
70
140
110
96
100
59
55
75
130
117
120
175
135
100
64
120
55
125
99
89
70
110
45
120
145
100
125
90
120
347
100
100
145
119
140
85
115
129
95
79
104
60
165
350
250
130
175
79
120
119
255
160
70
95
175
100
120
150
79
125
396
295
175
90
85
110
110
123
125
100
105
125
35
90
85
75
80
109
112
275
375
99
225
350
160
40
135
79
110
135
159
125
85
168
95
176
140
35
140
250
125
35
120
125
185
110
130
150
150
157
66
239
220
160
110
119
99
70
149
199
110
105
90
75
115
91
85
150
350
98
160
130
150
70
420
77
95
140
100
90
149
125
60
89
85
35
189
90
149
100
138
150
100
242
64
107
60
87
130
150
150
119
119
400
140
86
73
159
80
99
110
80
120
89
74
99
30
125
90
115
150
400
75
120
137
130
110
60
45
90
90
90
250
100
165
89
150
150
225
79
105
145
95
125
85
160
167
99
110
300
79
149
150
120
145
90
350
70
89
75
100
100
175
129
125
100
70
92
250
149
100
60
79
135
75
65
70
375
200
60
115
150
115
150
130
40
98
95
85
98
49
52
440
150
80
100
189
129
80
99
70
125
85
60
100
160
100
225
85
120
80
125
77
98
120
150
200
85
230
85
169
175
99
125
70
115
125
190
100
135
29
129
170
120
235
112
150
80
160
110
129
65
170
50
84
190
60
180
110
180
140
90
139
95
115
220
175
130
190
120
107
104
165
125
130
156
130
255
150
95
149
220
90
105
70
125
190
150
210
150
170
175
200
85
50
150
380
129
100
75
129
90
109
75
105
80
250
420
179
200
149
130
68
55
125
332
30
41
82
60
60
130
100
79
125
77
150
85
42
160
79
140
80
160
125
95
115
90
109
200
109
89
180
300
110
100
260
150
30
200
125
130
149
99
65
91
120
100
150
115
120
141
99
119
160
85
95
105
115
100
115
200
220
98
120
100
70
50
140
99
41
140
125
90
120
134
189
130
79
200
125
125
99
60
420
160
100
90
50
200
93
50
132
125
270
77
180
60
250
95
99
115
25
109
100
30
175
120
125
165
140
165
80
125
155
99
89
175
100
60
100
225
100
69
110
105
89
66
95
110
148
120
149
200
79
172
165
115
150
89
100
50
100
165
49
48
199
180
375
80
118
95
180
125
200
115
125
125
110
220
49
90
80
100
95
235
130
95
90
109
105
325
128
225
95
125
85
79
80
119
95
129
120
70
160
150
130
190
115
188
130
110
125
150
80
65
55
210
140
145
79
79
95
100
229
149
275
65
130
99
86
60
41
225
215
130
79
68
140
150
130
275
80
52
109
250
88
100
125
199
140
120
169
145
139
150
90
145
82
100
90
105
129
150
120
85
80
80
245
147
129
120
80
115
175
200
90
80
108
149
349
125
250
100
185
140
89
100
125
105
61
60
128
195
110
125
100
145
159
225
130
130
250
85
195
90
145
85
135
60
119
118
180
85
195
150
115
162
90
100
125
89
199
70
60
85
200
200
79
90
105
115
120
299
79
110
60
84
65
90
178
220
120
88
85
85
129
95
140
70
60
200
115
150
140
130
90
69
120
267
139
275
189
150
200
62
79
200
300
200
120
240
135
137
100
99
300
55
61
150
118
120
80
255
125
105
98
95
139
200
48
200
95
130
150
124
79
115
89
149
150
181
120
125
100
90
100
75
150
90
80
89
120
175
105
150
240
115
120
59
140
149
90
220
119
95
89
300
120
90
198
108
25
160
65
99
119
180
150
260
120
140
80
85
130
300
175
200
110
150
60
97
300
125
125
190
94
159
151
180
140
100
130
130
155
190
230
99
100
126
39
65
150
149
150
90
150
130
225
80
120
200
210
139
73
100
95
150
85
175
85
50
190
95
120
120
90
39
190
150
66
37
300
220
69
120
100
145
110
299
93
120
220
350
150
110
55
180
80
79
110
120
93
120
149
249
100
130
150
170
115
160
125
110
80
100
98
85
175
115
400
190
50
140
110
169
45
120
195
150
190
109
50
60
130
102
219
95
120
129
85
99
405
190
69
120
129
199
69
249
140
42
115
65
80
150
65
65
165
150
125
79
70
100
250
220
72
80
140
150
225
179
75
129
162
95
40
135
390
250
149
144
90
100
125
97
120
99
125
375
140
150
136
198
150
185
120
69
80
60
150
45
200
105
120
75
139
89
100
130
120
250
75
89
120
200
80
60
110
32
60
90
125
145
75
110
56
180
125
150
160
90
81
85
130
79
85
150
99
285
100
199
79
119
200
250
200
119
150
80
150
75
87
70
120
118
120
140
90
125
71
215
95
130
160
100
150
300
185
400
75
55
90
200
159
80
75
120
70
165
120
40
225
95
90
97
75
120
300
120
125
139
299
125
140
140
100
50
65
79
110
89
155
160
67
125
177
50
180
150
120
128
69
89
128
200
265
70
150
289
85
99
175
120
75
150
125
350
150
225
89
120
90
115
75
95
98
109
250
85
195
125
95
110
150
120
119
79
150
99
70
150
98
85
60
95
200
250
75
99
200
100
199
53
129
125
160
150
105
199
150
198
99
110
88
89
225
55
57
100
110
150
100
75
65
60
79
68
75
119
180
154
140
200
300
80
115
200
80
100
150
119
149
99
175
60
84
165
90
175
95
95
100
100
149
93
83
200
150
90
85
75
125
99
125
110
99
99
129
119
140
65
98
220
85
300
150
100
75
75
84
103
140
86
125
175
199
79
130
90
80
72
40
90
175
129
54
160
109
150
100
115
154
20
220
80
70
79
169
45
165
200
85
200
90
150
117
180
85
150
119
150
295
150
118
139
175
142
99
249
125
275
289
120
300
85
90
75
189
80
85
123
170
150
140
210
150
50
140
130
129
195
115
75
85
125
140
90
45
110
160
150
90
63
70
80
119
153
104
80
120
75
200
199
125
129
74
328
99
159
350
175
80
150
193
105
109
90
150
80
99
188
130
99
115
99
82
80
115
130
90
65
150
40
275
24
100
400
100
39
70
115
52
110
99
180
180
175
100
100
139
176
195
45
180
249
89
255
120
130
238
150
200
180
100
115
98
208
50
110
129
89
175
70
149
99
349
175
130
59
110
300
150
35
40
220
125
115
269
50
85
270
75
400
140
75
99
110
59
80
193
99
137
295
275
200
120
93
330
60
95
99
285
210
200
40
199
85
80
125
179
400
113
160
65
219
65
115
160
75
240
109
135
175
110
95
119
190
100
63
200
85
50
85
99
100
80
129
135
200
120
110
100
100
149
110
190
130
99
50
199
95
175
95
35
188
120
145
125
100
102
90
220
115
125
175
179
205
150
110
75
149
99
120
85
225
100
189
105
100
145
95
110
125
99
95
70
110
85
60
149
120
60
150
175
48
90
80
119
79
110
95
169
225
375
89
100
245
195
88
38
80
80
120
90
120
80
110
100
165
200
135
60
120
99
250
195
120
85
140
89
175
100
43
140
60
199
200
75
90
70
130
85
120
96
85
100
125
119
145
140
225
140
125
160
85
85
130
95
74
109
159
76
95
140
120
140
85
69
200
110
160
150
80
85
100
101
70
75
115
160
109
85
98
100
350
99
100
300
85
100
116
100
100
120
65
65
150
50
75
175
155
135
275
80
175
195
150
68
115
100
120
178
95
110
169
125
299
85
89
85
140
200
140
225
200
48
140
130
70
130
99
122
100
110
120
110
209
120
195
89
79
150
50
299
180
120
75
100
75
200
160
140
100
95
149
65
95
170
45
105
130
65
150
60
115
150
150
145
98
90
189
100
135
165
110
85
105
149
149
130
80
86
175
140
110
120
135
95
111
160
150
175
180
125
35
190
70
159
140
80
90
70
150
77
99
140
73
88
80
105
60
225
122
50
200
68
95
120
85
75
62
96
55
160
109
119
89
79
100
149
65
50
70
120
80
130
150
155
175
55
139
129
155
103
170
100
99
120
120
100
70
130
130
55
149
110
120
60
85
190
89
100
75
130
120
78
123
80
100
94
245
100
83
130
170
160
90
220
40
75
140
105
115
110
99
75
130
225
160
219
200
95
250
74
139
130
220
99
250
145
73
299
289
120
180
100
199
79
185
75
250
36
130
130
139
300
99
145
420
125
120
395
120
119
124
99
169
145
80
440
185
90
80
116
255
100
150
75
55
250
88
60
117
124
75
125
130
100
140
123
193
130
400
180
140
125
140
179
95
90
115
183
135
110
88
108
55
50
80
120
140
99
70
125
70
69
170
175
375
99
60
75
200
250
80
80
65
150
150
160
70
150
125
150
99
99
99
200
200
69
130
59
199
149
130
90
161
385
75
150
290
300
115
100
75
100
169
172
135
250
98
125
140
180
100
113
85
99
135
175
120
119
150
85
85
109
30
195
100
120
90
35
210
295
82
235
180
275
140
110
80
150
70
200
330
79
249
100
95
70
95
139
79
155
135
119
160
55
200
140
114
175
85
210
129
244
79
100
78
225
130
250
80
247
200
350
70
125
89
95
129
130
55
79
150
95
120
157
180
110
75
235
175
170
99
90
250
125
80
100
100
95
107
70
285
95
185
130
149
175
100
90
105
99
145
195
145
165
115
175
74
99
155
139
155
99
219
89
150
200
65
89
110
60
120
175
199
70
200
150
80
73
119
108
100
90
82
80
295
135
99
109
125
120
70
180
75
215
150
70
169
135
159
82
145
30
99
100
60
85
150
200
109
125
105
120
85
159
80
150
89
119
49
90
55
300
150
150
110
59
129
150
250
60
100
140
120
275
98
75
80
70
110
220
150
105
170
200
150
89
335
159
65
85
189
100
100
100
115
120
90
98
116
149
109
50
165
190
100
50
170
49
32
86
150
108
95
150
95
95
99
182
60
85
104
125
115
380
120
187
250
199
135
200
89
125
275
140
95
160
99
30
99
125
79
80
110
179
99
179
79
143
75
95
150
125
75
70
99
150
110
81
135
60
120
180
130
104
79
150
90
188
200
159
125
70
300
200
160
99
75
135
160
300
99
150
189
255
149
375
122
100
110
90
195
90
139
89
325
50
99
50
120
106
61
85
70
99
315
170
72
170
135
159
150
70
60
40
300
120
38
85
150
49
125
70
114
100
75
100
59
160
95
125
280
143
110
60
255
175
109
259
299
220
145
64
95
125
144
169
150
119
45
120
100
89
400
80
89
110
99
200
99
250
54
90
100
80
150
200
120
250
68
160
155
49
50
190
299
94
398
149
95
120
60
100
110
115
350
175
109
60
110
85
99
125
135
62
275
100
125
75
148
49
115
158
95
300
120
150
90
100
100
250
140
85
129
175
100
279
155
95
185
65
150
99
129
160
80
182
100
89
85
140
150
90
110
131
45
200
75
79
60
120
55
99
95
225
95
100
140
100
180
105
130
120
165
151
195
65
70
120
90
90
149
123
313
180
95
100
155
99
105
90
35
115
179
130
55
145
80
320
70
125
100
160
55
200
140
40
75
70
76
149
110
38
99
148
200
79
90
175
177
75
119
109
115
125
99
150
400
121
60
109
115
120
95
120
43
150
160
130
218
210
170
150
80
90
55
110
198
129
85
90
150
80
80
120
136
150
300
250
90
269
100
99
150
90
85
100
110
95
75
125
79
115
99
145
82
55
56
70
125
130
103
107
275
180
120
89
135
150
25
109
100
109
100
135
85
100
80
115
30
133
155
215
85
99
200
90
189
88
125
95
82
45
110
200
79
80
150
50
75
120
80
110
145
120
90
159
169
150
100
81
120
60
65
100
99
165
140
95
162
141
70
100
100
246
90
42
150
180
130
150
57
129
125
115
95
95
92
115
95
125
190
85
69
285
90
110
150
200
220
60
164
200
115
40
109
93
107
79
175
310
90
115
190
250
100
275
70
35
165
200
395
163
55
169
50
75
198
75
130
150
125
90
58
170
90
150
130
85
70
100
95
180
60
170
400
169
110
120
125
95
120
70
200
130
49
130
90
100
79
129
95
145
120
90
79
169
90
169
40
195
65
350
90
125
98
150
120
169
89
109
82
65
120
210
180
145
175
145
150
130
195
102
112
95
95
120
119
125
120
175
120
300
161
65
79
160
135
195
110
200
69
120
80
110
295
101
98
125
165
120
160
120
140
140
95
95
65
69
110
115
110
165
95
105
170
245
82
250
42
165
120
110
200
100
175
89
121
85
149
225
175
69
90
110
80
175
79
76
60
81
130
59
189
92
80
160
169
100
90
129
70
95
120
142
179
105
99
110
90
26
212
120
145
135
249
108
115
185
109
160
149
115
140
57
59
70
92
109
80
249
260
85
95
155
67
149
90
100
110
300
95
75
240
70
120
75
79
90
79
138
85
113
100
115
140
212
250
50
200
159
70
100
50
65
85
125
115
120
85
125
85
80
120
60
195
70
126
65
150
160
125
69
85
157
120
225
50
120
70
140
250
220
120
150
150
191
95
189
159
150
210
200
120
79
140
69
225
50
109
200
105
150
160
84
80
220
55
100
79
52
90
200
99
80
211
150
90
135
140
70
140
95
150
200
299
108
150
200
115
115
70
100
96
220
169
150
50
110
150
245
150
120
85
110
54
79
130
104
200
120
108
120
110
160
125
98
100
75
120
210
60
225
89
145
139
75
70
159
170
89
90
50
275
135
150
120
169
375
80
220
100
320
225
110
149
129
270
99
125
380
106
90
49
220
150
130
130
163
100
140
63
60
115
100
230
75
44
135
33
80
120
65
109
100
85
175
249
135
175
100
75
180
105
175
130
90
94
125
165
97
90
119
130
89
200
80
100
49
139
85
75
125
79
150
100
125
170
160
85
105
180
165
260
200
85
150
115
90
120
250
150
200
115
100
66
89
250
154
89
45
88
60
65
198
85
125
150
120
169
100
65
40
129
169
110
121
275
110
99
95
100
150
98
120
150
113
99
125
120
75
110
88
135
105
100
145
260
27
150
75
109
99
30
35
79
121
70
50
95
105
100
270
150
60
100
145
300
200
158
160
240
55
55
130
80
65
120
95
56
55
99
110
99
80
100
130
79
250
130
323
120
140
163
245
130
149
350
160
100
110
100
88
120
60
95
89
79
125
65
89
90
250
180
89
175
35
120
118
100
135
193
79
110
67
175
180
125
200
275
100
150
125
63
130
150
100
175
100
125
79
130
195
160
85
150
300
150
95
125
70
112
99
150
140
200
122
100
100
130
125
100
92
96
150
75
77
92
200
55
144
206
65
40
125
103
348
150
74
85
195
100
130
100
150
106
50
100
208
400
240
65
73
75
175
130
175
275
99
89
190
175
150
99
80
95
210
100
54
99
275
72
100
175
132
120
65
125
270
108
266
108
129
70
126
260
295
60
180
72
55
99
75
70
169
120
135
150
40
85
100
85
200
149
135
141
210
135
60
149
100
280
150
110
130
125
80
120
183
235
125
105
150
300
125
60
96
130
83
59
65
75
109
100
185
90
95
159
90
150
98
165
100
130
99
180
103
129
149
185
60
75
90
90
99
79
190
100
250
195
115
48
130
90
95
90
185
138
100
299
100
97
182
94
110
105
80
109
175
110
110
109
70
190
120
130
150
85
125
120
150
180
155
65
80
95
130
170
99
200
80
53
292
70
120
109
59
60
100
90
89
149
42
269
43
45
60
120
58
60
140
101
99
89
180
110
110
110
130
140
125
200
130
88
425
50
105
300
110
90
49
115
235
175
65
150
140
95
110
85
140
179
100
40
195
59
109
139
45
109
80
96
195
70
79
90
70
49
99
175
85
159
158
115
69
76
111
125
400
220
225
200
129
60
149
100
200
385
85
56
299
145
135
52
250
175
225
95
300
140
200
106
99
55
99
120
130
75
85
150
225
240
360
145
53
88
70
85
90
135
120
120
110
96
150
80
59
99
70
169
85
110
146
120
150
269
104
160
375
325
95
110
130
190
85
250
79
100
200
100
55
85
175
45
125
150
180
125
100
89
179
79
220
40
224
95
219
99
60
180
82
135
140
285
45
99
129
149
225
88
135
250
225
150
85
380
110
195
75
199
350
80
89
140
115
47
200
200
139
185
65
100
69
150
250
50
300
200
159
200
150
200
75
360
115
96
140
85
78
180
100
40
130
190
148
80
136
131
110
99
140
49
150
175
135
380
79
139
75
97
109
99
110
85
190
70
100
149
150
85
150
60
100
250
159
125
89
225
115
400
57
200
72
130
120
200
125
75
100
160
200
160
400
145
150
175
250
45
235
149
221
65
280
80
120
110
110
105
123
100
64
299
120
119
99
80
110
120
120
150
175
120
80
100
75
160
160
105
70
400
90
195
250
100
80
60
120
105
150
135
75
140
75
100
100
160
95
120
135
180
115
114
110
100
245
95
129
110
100
175
200
125
83
185
80
110
80
120
150
72
200
125
149
112
190
75
80
60
180
144
275
115
60
175
160
120
150
109
90
124
89
100
85
120
125
50
99
220
125
195
75
119
95
80
156
125
55
129
129
110
347
182
99
175
325
120
100
99
125
89
175
120
175
150
150
49
245
95
120
125
75
95
160
70
120
149
245
150
99
98
120
305
37
59
214
75
200
79
125
149
325
45
60
139
175
175
175
180
79
175
225
120
180
189
150
199
119
95
99
108
40
30
91
100
120
125
69
90
55
100
120
100
75
145
35
225
135
148
64
250
75
135
75
240
200
169
125
125
70
110
80
70
100
150
100
140
105
185
75
95
138
180
80
60
65
49
120
147
220
187
90
59
60
95
140
120
165
120
121
40
90
120
100
199
200
79
105
100
89
95
75
66
50
80
59
120
305
80
249
130
150
125
150
170
150
140
120
120
85
92
135
109
40
295
400
120
115
295
200
170
90
299
90
120
130
49
200
195
120
79
250
150
79
160
150
100
175
200
120
240
150
97
85
95
120
120
52
129
120
69
80
142
100
230
75
179
95
79
150
310
125
96
125
99
85
99
235
140
100
95
150
90
60
95
125
89
125
119
93
100
300
115
110
75
375
300
115
110
140
152
90
40
175
79
180
109
100
340
127
120
80
145
120
100
50
75
95
95
75
225
79
150
140
60
100
130
149
109
80
75
175
95
400
90
195
125
390
230
200
295
85
125
115
195
130
79
50
79
193
135
185
197
160
160
175
61
99
128
129
115
75
79
90
149
53
299
120
149
120
105
219
249
125
175
99
80
150
139
310
50
80
129
180
78
90
99
170
149
80
150
200
110
130
150
76
30
100
300
100
149
185
110
95
80
150
110
190
50
110
275
97
188
140
106
89
130
300
75
179
250
99
110
78
120
149
155
180
90
141
100
75
129
149
59
97
99
50
120
85
99
120
85
95
130
89
92
75
150
150
115
70
399
149
150
200
165
114
150
170
78
300
280
160
105
104
193
120
110
120
88
310
75
55
100
75
60
66
85
75
115
130
120
125
98
76
120
114
83
109
95
119
250
120
99
250
150
90
79
75
105
20
125
115
40
150
85
79
90
50
120
100
100
96
150
101
85
150
90
140
100
129
150
99
90
130
73
65
95
150
69
120
130
100
75
180
130
119
70
110
115
99
120
111
90
99
90
83
61
110
120
240
100
90
120
150
299
225
380
183
50
99
110
119
85
104
58
105
150
100
108
350
105
341
105
115
120
140
95
125
300
195
90
129
84
119
150
89
170
139
95
150
100
115
240
59
160
115
85
237
94
200
75
150
75
110
100
90
250
135
95
130
90
130
62
100
59
195
45
114
165
110
215
105
120
79
169
115
110
95
150
99
30
69
300
190
70
75
39
125
95
74
180
130
93
175
120
150
50
135
70
142
240
90
155
125
399
85
120
175
140
125
160
219
84
295
119
99
130
190
58
250
79
110
210
200
94
210
375
99
109
125
130
100
89
68
120
250
70
65
400
95
120
170
110
150
79
135
85
120
110
200
179
130
80
120
140
120
125
70
75
79
199
175
30
175
120
99
65
95
68
150
70
99
235
95
120
90
100
230
120
259
205
60
150
150
105
90
200
90
225
60
275
125
84
125
125
55
119
195
115
110
95
115
100
110
100
75
350
100
79
119
130
350
165
150
115
230
100
79
100
160
110
350
70
100
120
100
49
175
71
60
150
70
370
140
120
295
125
120
90
59
225
160
125
114
142
100
150
160
55
110
63
120
105
100
220
99
110
100
133
110
120
180
110
130
110
130
199
150
350
120
275
250
170
114
99
130
89
150
89
100
136
91
75
100
93
99
79
150
79
250
140
120
210
140
130
230
66
135
90
100
110
140
300
95
65
95
225
130
88
120
169
150
70
85
75
85
148
140
80
80
160
155
111
94
150
100
75
175
38
95
100
120
120
100
81
200
119
79
109
68
120
103
99
120
28
120
109
60
60
70
75
100
200
219
375
115
200
100
250
90
70
91
125
89
80
50
135
65
95
67
150
100
100
50
90
110
140
135
219
42
130
150
80
50
100
130
138
100
180
90
108
129
140
69
35
88
64
180
120
107
100
86
100
140
190
150
135
195
80
200
89
100
90
210
105
215
120
150
169
79
183
110
79
75
75
150
250
110
139
250
95
95
139
195
129
125
71
96
180
80
179
155
130
100
250
75
180
150
105
99
84
55
80
210
85
115
95
158
250
85
135
95
160
170
60
195
90
95
90
100
159
95
195
90
195
100
65
180
95
150
120
100
200
126
166
90
189
89
90
52
80
99
100
214
199
90
70
79
85
149
100
109
125
250
129
160
105
130
135
150
99
170
80
175
272
119
100
300
75
69
149
110
120
139
199
375
120
169
75
70
90
230
47
95
80
67
60
250
80
150
74
118
180
130
325
85
155
130
100
180
99
109
116
99
95
65
97
300
129
259
229
150
65
155
70
220
129
95
300
80
110
85
100
147
70
150
115
99
109
70
145
65
98
119
259
225
119
160
82
80
110
104
50
118
60
120
150
75
101
60
150
129
200
100
125
120
58
74
99
110
210
75
95
88
130
90
110
85
250
59
125
56
55
80
110
75
80
100
95
110
225
85
120
195
135
100
58
55
74
125
107
188
37
85
116
140
120
120
80
200
350
140
120
95
100
40
150
70
95
77
170
80
100
200
107
169
149
101
175
189
88
189
190
100
85
95
175
65
125
125
150
95
145
400
250
129
119
70
110
44
135
280
110
175
150
75
190
150
87
140
75
110
150
90
70
150
60
280
69
149
80
79
140
120
248
115
120
119
119
98
111
85
150
100
150
201
159
80
349
109
58
99
124
220
245
100
85
105
99
350
115
305
119
55
105
115
125
90
59
130
125
225
90
100
79
140
50
225
150
273
250
100
210
200
118
159
220
110
100
110
120
65
120
95
149
60
77
70
134
110
195
127
95
73
149
135
140
150
124
95
300
139
110
95
70
120
150
125
116
95
150
95
150
100
180
115
149
80
90
85
120
90
100
50
100
135
100
180
137
60
90
95
65
80
211
138
300
180
300
75
150
249
109
50
139
108
200
75
399
109
80
120
140
80
50
95
125
60
72
150
114
99
90
250
110
75
75
35
200
150
145
79
117
250
158
250
59
98
165
110
250
140
130
130
140
110
80
200
40
79
100
190
250
130
149
273
170
200
200
120
374
99
85
159
139
150
99
80
109
200
120
115
127
70
160
70
250
239
99
149
95
119
110
110
400
165
120
130
120
88
80
102
145
90
125
145
150
95
175
139
98
119
100
69
85
130
240
130
435
219
360
245
175
90
60
110
70
175
109
150
77
140
80
160
150
175
120
89
150
110
95
185
295
100
125
125
63
125
175
99
68
185
50
150
120
106
127
89
47
55
120
99
189
75
50
100
79
35
100
159
140
150
99
135
100
49
125
90
100
198
99
85
295
119
75
140
88
75
99
150
41
90
90
96
90
40
85
188
46
65
139
250
295
90
275
90
159
99
65
199
285
70
100
150
60
105
79
200
280
99
80
150
115
84
300
150
90
79
250
75
93
68
104
117
99
105
130
75
120
130
145
150
100
80
80
85
80
150
110
120
163
250
109
108
130
89
200
105
100
319
150
150
55
100
220
60
62
120
260
130
37
130
75
135
60
125
80
199
77
265
110
90
100
175
90
134
98
149
90
159
75
185
140
72
97
175
110
79
69
180
98
80
100
150
250
75
145
100
99
170
25
225
168
95
119
130
100
199
150
175
109
300
174
100
150
105
159
135
90
250
80
100
95
127
56
95
89
250
95
90
69
140
200
190
139
140
75
120
110
110
40
176
34
100
110
111
99
40
135
250
114
95
120
95
125
95
132
139
85
300
95
125
250
109
220
89
110
140
175
175
349
125
100
140
125
85
99
59
55
180
170
90
87
130
230
185
70
225
85
124
250
100
280
99
180
125
99
85
89
90
342
100
85
99
95
105
249
129
180
59
79
115
55
59
90
125
299
99
300
120
99
299
79
110
90
195
49
140
250
100
59
70
189
100
128
250
130
135
65
85
200
79
144
110
81
80
112
150
120
89
40
54
100
105
110
120
125
175
232
139
80
125
100
94
400
75
132
300
140
235
68
250
65
210
100
115
120
42
130
400
112
55
94
140
150
130
60
130
175
120
135
95
110
145
156
280
49
60
85
120
138
59
110
135
150
158
159
120
59
89
55
115
135
299
105
130
179
75
118
149
95
158
164
175
49
100
80
115
35
110
170
125
140
65
245
79
90
185
99
250
85
210
220
120
160
59
250
103
105
175
65
95
125
199
130
168
165
185
70
75
150
150
132
135
180
98
89
110
100
93
78
80
69
44
180
159
110
74
85
145
99
95
85
225
140
79
150
130
79
100
125
120
129
125
79
90
200
99
109
120
50
59
135
59
120
200
175
47
98
119
99
180
220
99
129
100
65
169
99
95
140
90
110
120
109
98
225
150
250
129
67
185
99
65
130
135
49
195
250
119
68
109
320
100
150
100
129
185
345
225
280
150
79
70
99
70
119
126
150
115
60
160
115
95
95
125
100
225
129
99
80
140
80
130
150
95
98
119
225
119
160
159
120
144
150
90
70
63
85
210
99
140
120
140
79
128
175
150
75
139
80
149
63
135
288
75
149
69
125
70
73
135
149
150
79
99
425
125
120
159
165
95
75
50
130
65
100
110
70
199
100
160
99
159
110
105
200
120
150
87
256
127
52
150
135
99
135
70
120
120
100
145
135
230
230
110
49
74
90
80
90
100
70
175
200
150
200
80
150
100
175
129
150
48
100
132
44
128
69
135
160
59
90
350
120
155
85
150
145
149
250
65
48
150
40
45
40
350
142
299
70
110
160
100
350
95
139
145
120
90
100
245
65
90
185
100
100
180
125
176
109
85
78
150
100
99
120
199
290
150
44
150
64
195
125
175
80
149
145
220
97
99
250
60
89
49
54
120
100
40
150
80
200
60
98
150
85
80
110
85
64
79
150
117
79
50
280
145
250
150
350
72
70
55
70
109
110
120
95
95
249
80
185
160
150
70
80
125
91
125
99
110
85
85
185
150
104
86
150
99
150
111
99
140
82
98
175
90
70
100
70
170
85
90
175
150
160
120
85
90
130
150
89
320
79
69
50
79
130
93
119
175
100
220
89
119
175
120
68
98
150
60
250
73
100
125
100
125
109
199
95
199
89
110
135
220
323
175
175
120
120
49
150
110
119
95
80
175
299
250
225
135
120
125
255
60
200
180
75
150
86
140
180
159
149
95
225
54
400
49
109
100
165
65
99
194
120
200
75
100
90
135
50
100
90
199
100
99
145
130
160
165
40
180
130
195
130
190
85
160
99
220
115
199
79
244
130
150
140
88
69
79
250
280
150
125
60
49
260
100
135
250
102
150
199
95
85
279
70
320
150
99
175
99
140
150
125
150
128
100
165
115
189
63
85
90
100
190
150
100
119
100
130
145
